,TCGA-3C-AALI-01,TCGA-3C-AALK-01,TCGA-4H-AAAK-01,TCGA-5T-A9QA-01,TCGA-A1-A0SF-01,TCGA-A1-A0SH-01,TCGA-A1-A0SJ-01,TCGA-A1-A0SK-01,TCGA-A1-A0SO-01,TCGA-A1-A0SQ-01,TCGA-A2-A04N-01,TCGA-A2-A04P-01,TCGA-A2-A04Q-01,TCGA-A2-A04T-01,TCGA-A2-A04U-01,TCGA-A2-A04V-01,TCGA-A2-A04W-01,TCGA-A2-A04Y-01,TCGA-A2-A0CK-01,TCGA-A2-A0CL-01,TCGA-A2-A0CM-01,TCGA-A2-A0CP-01,TCGA-A2-A0CQ-01,TCGA-A2-A0CR-01,TCGA-A2-A0CS-01,TCGA-A2-A0CT-01,TCGA-A2-A0CU-01,TCGA-A2-A0CV-01,TCGA-A2-A0CW-01,TCGA-A2-A0CX-01,TCGA-A2-A0CZ-01,TCGA-A2-A0D0-01,TCGA-A2-A0D1-01,TCGA-A2-A0D2-01,TCGA-A2-A0D3-01,TCGA-A2-A0D4-01,TCGA-A2-A0EO-01,TCGA-A2-A0EP-01,TCGA-A2-A0EQ-01,TCGA-A2-A0ER-01,TCGA-A2-A0ES-01,TCGA-A2-A0EU-01,TCGA-A2-A0EV-01,TCGA-A2-A0EW-01,TCGA-A2-A0EX-01,TCGA-A2-A0EY-01,TCGA-A2-A0ST-01,TCGA-A2-A0SU-01,TCGA-A2-A0SV-01,TCGA-A2-A0SW-01,TCGA-A2-A0SX-01,TCGA-A2-A0T0-01,TCGA-A2-A0T1-01,TCGA-A2-A0T2-01,TCGA-A2-A0T3-01,TCGA-A2-A0T4-01,TCGA-A2-A0T5-01,TCGA-A2-A0T6-01,TCGA-A2-A0T7-01,TCGA-A2-A0YC-01,TCGA-A2-A0YD-01,TCGA-A2-A0YE-01,TCGA-A2-A0YF-01,TCGA-A2-A0YG-01,TCGA-A2-A0YH-01,TCGA-A2-A0YI-01,TCGA-A2-A0YJ-01,TCGA-A2-A0YK-01,TCGA-A2-A0YL-01,TCGA-A2-A0YM-01,TCGA-A2-A0YT-01,TCGA-A2-A1FV-01,TCGA-A2-A1FW-01,TCGA-A2-A1FX-01,TCGA-A2-A1FZ-01,TCGA-A2-A1G0-01,TCGA-A2-A1G1-01,TCGA-A2-A1G4-01,TCGA-A2-A1G6-01,TCGA-A2-A259-01,TCGA-A2-A25A-01,TCGA-A2-A25B-01,TCGA-A2-A25C-01,TCGA-A2-A25D-01,TCGA-A2-A25E-01,TCGA-A2-A25F-01,TCGA-A2-A3KD-01,TCGA-A2-A3XT-01,TCGA-A2-A3XU-01,TCGA-A2-A3XV-01,TCGA-A2-A3XW-01,TCGA-A2-A3XX-01,TCGA-A2-A3XZ-01,TCGA-A2-A4S1-01,TCGA-A2-A4S2-01,TCGA-A2-A4S3-01,TCGA-A7-A0CD-01,TCGA-A7-A0CE-01,TCGA-A7-A0CG-01,TCGA-A7-A0CH-01,TCGA-A7-A0CJ-01,TCGA-A7-A0D9-01,TCGA-A7-A0DA-01,TCGA-A7-A0DB-01,TCGA-A7-A13D-01,TCGA-A7-A13E-01,TCGA-A7-A13F-01,TCGA-A7-A26E-01,TCGA-A7-A26F-01,TCGA-A7-A26G-01,TCGA-A7-A26H-01,TCGA-A7-A26I-01,TCGA-A7-A2KD-01,TCGA-A7-A3RF-01,TCGA-A7-A425-01,TCGA-A7-A4SC-01,TCGA-A7-A4SD-01,TCGA-A7-A4SE-01,TCGA-A7-A5ZV-01,TCGA-A7-A6VV-01,TCGA-A7-A6VX-01,TCGA-A8-A06N-01,TCGA-A8-A06P-01,TCGA-A8-A06R-01,TCGA-A8-A06U-01,TCGA-A8-A06X-01,TCGA-A8-A06Y-01,TCGA-A8-A06Z-01,TCGA-A8-A075-01,TCGA-A8-A076-01,TCGA-A8-A079-01,TCGA-A8-A07E-01,TCGA-A8-A07F-01,TCGA-A8-A07I-01,TCGA-A8-A07O-01,TCGA-A8-A07P-01,TCGA-A8-A07W-01,TCGA-A8-A07Z-01,TCGA-A8-A081-01,TCGA-A8-A082-01,TCGA-A8-A083-01,TCGA-A8-A085-01,TCGA-A8-A086-01,TCGA-A8-A08A-01,TCGA-A8-A08G-01,TCGA-A8-A08H-01,TCGA-A8-A08J-01,TCGA-A8-A08L-01,TCGA-A8-A08O-01,TCGA-A8-A08P-01,TCGA-A8-A08T-01,TCGA-A8-A08X-01,TCGA-A8-A08Z-01,TCGA-A8-A091-01,TCGA-A8-A094-01,TCGA-A8-A095-01,TCGA-A8-A099-01,TCGA-A8-A09A-01,TCGA-A8-A09B-01,TCGA-A8-A09C-01,TCGA-A8-A09G-01,TCGA-A8-A09I-01,TCGA-A8-A09M-01,TCGA-A8-A09R-01,TCGA-A8-A09W-01,TCGA-A8-A09X-01,TCGA-A8-A09Z-01,TCGA-A8-A0A4-01,TCGA-A8-A0A7-01,TCGA-AC-A23C-01,TCGA-AC-A23E-01,TCGA-AC-A2B8-01,TCGA-AC-A2BK-01,TCGA-AC-A2BM-01,TCGA-AC-A2FB-01,TCGA-AC-A2FF-01,TCGA-AC-A2FG-01,TCGA-AC-A3HN-01,TCGA-AC-A3QP-01,TCGA-AC-A3W5-01,TCGA-AC-A3YJ-01,TCGA-AC-A4ZE-01,TCGA-AC-A5XS-01,TCGA-AC-A5XU-01,TCGA-AC-A62X-01,TCGA-AC-A6IW-01,TCGA-AC-A6IX-01,TCGA-AC-A6NO-01,TCGA-AC-A8OQ-01,TCGA-AN-A041-01,TCGA-AN-A049-01,TCGA-AN-A04A-01,TCGA-AN-A04D-01,TCGA-AN-A0AJ-01,TCGA-AN-A0AK-01,TCGA-AN-A0AL-01,TCGA-AN-A0AM-01,TCGA-AN-A0AR-01,TCGA-AN-A0AS-01,TCGA-AN-A0AT-01,TCGA-AN-A0FD-01,TCGA-AN-A0FF-01,TCGA-AN-A0FJ-01,TCGA-AN-A0FK-01,TCGA-AN-A0FL-01,TCGA-AN-A0FS-01,TCGA-AN-A0FT-01,TCGA-AN-A0FV-01,TCGA-AN-A0FW-01,TCGA-AN-A0FX-01,TCGA-AN-A0FY-01,TCGA-AN-A0FZ-01,TCGA-AN-A0G0-01,TCGA-AN-A0XN-01,TCGA-AN-A0XO-01,TCGA-AN-A0XP-01,TCGA-AN-A0XS-01,TCGA-AN-A0XT-01,TCGA-AN-A0XU-01,TCGA-AN-A0XW-01,TCGA-AO-A03L-01,TCGA-AO-A03M-01,TCGA-AO-A03N-01,TCGA-AO-A03O-01,TCGA-AO-A03P-01,TCGA-AO-A03U-01,TCGA-AO-A0J2-01,TCGA-AO-A0J3-01,TCGA-AO-A0J5-01,TCGA-AO-A0J6-01,TCGA-AO-A0J7-01,TCGA-AO-A0J8-01,TCGA-AO-A0J9-01,TCGA-AO-A0JB-01,TCGA-AO-A0JC-01,TCGA-AO-A0JD-01,TCGA-AO-A0JE-01,TCGA-AO-A0JF-01,TCGA-AO-A0JG-01,TCGA-AO-A0JI-01,TCGA-AO-A0JJ-01,TCGA-AO-A0JM-01,TCGA-AO-A124-01,TCGA-AO-A126-01,TCGA-AO-A128-01,TCGA-AO-A129-01,TCGA-AO-A12A-01,TCGA-AO-A12B-01,TCGA-AO-A12D-01,TCGA-AO-A12E-01,TCGA-AO-A12F-01,TCGA-AO-A12G-01,TCGA-AO-A12H-01,TCGA-AO-A1KO-01,TCGA-AO-A1KP-01,TCGA-AO-A1KR-01,TCGA-AO-A1KS-01,TCGA-AO-A1KT-01,TCGA-AQ-A1H2-01,TCGA-AQ-A1H3-01,TCGA-AQ-A54O-01,TCGA-AQ-A7U7-01,TCGA-AR-A0TP-01,TCGA-AR-A0TQ-01,TCGA-AR-A0TR-01,TCGA-AR-A0TS-01,TCGA-AR-A0TT-01,TCGA-AR-A0TU-01,TCGA-AR-A0TV-01,TCGA-AR-A0TW-01,TCGA-AR-A0TX-01,TCGA-AR-A0TY-01,TCGA-AR-A0TZ-01,TCGA-AR-A0U0-01,TCGA-AR-A0U1-01,TCGA-AR-A0U2-01,TCGA-AR-A0U3-01
1277,179261.0,434557.0,413984.0,6924.69,94679.8,1127580.0,73047.6,25121.0,13771.3,19478.8,312156.0,92363.1,76831.9,17540.8,87247.2,218059.0,350567.0,35893.9,87214.1,98488.1,103007.0,471223.0,58040.2,123995.0,533746.0,54414.3,68318.4,138779.0,44778.3,176404.0,565517.0,19587.3,128828.0,116649.0,39895.2,23033.8,197417.0,394385.0,74016.6,27708.0,57291.7,105862.0,181456.0,209174.0,224690.0,74421.5,22843.8,124313.0,234871.0,135288.0,169374.0,176735.0,235550.0,75831.5,65871.1,244012.0,112093.0,313284.0,227234.0,106066.0,280244.0,71014.3,16481.1,49282.7,164491.0,108448.0,25866.2,89115.4,164620.0,42942.5,20129.2,34196.5,36966.4,86730.5,153784.0,131175.0,85168.0,15593.3,12143.4,58868.0,111696.0,95562.1,109568.0,38797.0,50355.7,105442.0,55208.9,47842.8,11895.2,96265.4,79183.6,68339.3,60459.0,1770700.0,189605.0,98645.0,63319.4,31045.3,188575.0,167938.0,26299.1,105608.0,186135.0,153928.0,112039.0,66179.6,61854.2,153283.0,230816.0,234050.0,207508.0,137321.0,166243.0,54505.7,172188.0,271013.0,189511.0,309625.0,8406.21,325957.0,305924.0,2058.97,250744.0,156369.0,47891.5,65501.2,29522.7,26989.6,167899.0,248108.0,50738.2,230335.0,95703.9,192692.0,68218.0,155150.0,75217.6,77143.8,11408.6,91935.6,16035.8,200240.0,236411.0,225956.0,129228.0,365761.0,167195.0,91938.1,142616.0,93951.3,50633.3,267975.0,183039.0,58224.1,76064.3,109647.0,81693.9,136696.0,160344.0,132303.0,66464.6,108158.0,54687.3,228748.0,59502.3,130508.0,34403.6,61411.4,165432.0,134412.0,284150.0,161164.0,19789.9,50501.3,46293.5,196038.0,40503.0,389732.0,182887.0,436620.0,22816.0,23915.6,118717.0,182825.0,11324.2,13211.8,275530.0,107812.0,135419.0,307349.0,215455.0,353774.0,10786.1,83407.6,36088.2,210682.0,131022.0,31307.2,422442.0,37279.3,389208.0,129884.0,47819.3,119788.0,20494.7,194189.0,132744.0,202239.0,107557.0,114478.0,191575.0,126467.0,77087.7,339430.0,162386.0,125528.0,159101.0,28891.7,29715.4,336236.0,147637.0,75120.4,258133.0,34662.0,48036.7,128856.0,64548.2,11873.3,570852.0,23255.8,92814.2,168537.0,170815.0,60807.1,10334.1,20874.8,341404.0,258585.0,107753.0,11962.9,127480.0,267656.0,17623.4,440349.0,30639.9,63655.2,114551.0,14185.0,174593.0,42439.6,83419.8,125479.0,22676.8,20251.3,97136.5,17050.8,28721.1,135259.0,43020.6,116895.0,109938.0,370700.0,20388.5,55174.3,5023.98,73028.2,91830.8,9499.14,17413.6,50735.5,155205.0,39782.0,122416.0,34042.7,42215.5,42051.9,32033.1
1360,17.9445,120.811,5.5319,1242.15,94.6772,11.918,19.7531,6.6183,55.6928,308629.0,22.9794,1.0373,6.1705,0.3477,0.5195,290.487,7.0242,2.6765,283.636,1.1119,11.538,1126.01,31.7999,148.478,4656.21,82.7759,0.7637,16.9051,47.1332,1.6144,3844.76,0.0,603.178,5.9139,0.6448,680375.0,3.5868,4.6512,18.2383,1199920.0,157.147,808.968,99.2982,26.5675,29.7723,57.446,329.377,36313.8,55.6992,8.3358,11.2396,10.4847,4.1199,2.2292,55.6293,105228.0,85.3469,1.5115,724.778,71.4692,7.408,45.6274,932.253,7345.37,3630.69,531268.0,0.4068,272.716,64.7073,0.589,225.743,6.6956,1251.24,2303.7,17685.6,55.8843,0.5498,29.051,439.293,73.0971,45.7428,111.977,19.1884,41.508,13135.8,2.0603,234.216,1.193,0.0,3.4409,70.163,0.0,0.6892,7.6576,406.746,3.2275,9213.79,277.99,12.1664,2775.52,6.7931,130.918,1.6734,172.047,2.0311,0.0,95.5823,407.221,79.189,5.2021,3.9164,0.5533,1.0676,4229.61,3.2293,59.934,0.4975,11.1448,10.7731,7.8424,594.598,195.044,13.8797,4.6987,20262.2,0.4968,7925.87,448455.0,442.811,810.407,35.5781,14.3266,19.3264,1.3229,6981.76,2711.82,4.7668,2025.68,1.3004,0.0,4.1558,6340.47,3123.06,0.3618,106586.0,85.5329,133372.0,2199.87,383.63,13.269,4565.39,1.2011,104.439,924085.0,0.0,72.9719,4948.63,710.467,222928.0,307.308,0.6122,66.2795,4067.22,2415.83,7.548,0.8279,1.0707,2586.66,186.101,3466.99,227.148,0.7559,0.0,1121.96,135.181,9.9839,130.604,148.003,63.0493,2.4681,146596.0,4.0353,307.529,986.003,8.3273,0.0,397.411,13.0486,5.8209,1725510.0,165.455,42792.7,1.4397,20.3364,291.772,227.858,2546.74,89.4419,7.6594,1.4413,88775.6,98623.4,0.6002,110.915,0.4606,101.801,83.0323,112.914,214696.0,128.23,54.9735,146.182,0.0,1.4944,129.344,2709.32,1.9616,901.208,0.0,201.128,651.842,1.3364,133.701,1.7467,5259.2,64.083,0.8548,2930.37,94204.7,0.7659,137821.0,7.5155,21.571,4.104,3.0648,370.238,38.5396,30.7456,210198.0,517584.0,1428.16,1794.12,2.0042,955.595,4.3419,1.1583,496.759,9.7262,12.4955,93.9891,3.0625,12192.4,1335590.0,865.172,0.6631,5.3512,199.62,75.7667,28638.2,68.9888,1235.16,20409.3,0.3621,37.7668,376781.0,0.9823,104.812,0.0,17793.3,204.614,32.4873,78.6843,11.9646,0.7828,0.883,963.175,112.379
1278,98721.6,236808.0,298457.0,3464.96,68324.4,821708.0,58798.4,19605.7,9991.45,17687.1,211926.0,51438.3,45964.9,13540.8,53369.5,181128.0,185812.0,25852.1,56562.0,77776.5,78599.3,230839.0,32746.4,69865.1,296606.0,52677.7,43032.1,103640.0,31842.8,136495.0,377156.0,10095.1,73195.5,73924.6,28419.5,18836.7,196343.0,204050.0,45040.4,29398.6,52497.1,105152.0,144741.0,153529.0,209909.0,53188.4,16915.8,89698.7,179775.0,100929.0,118712.0,125498.0,150172.0,56615.7,51145.2,182025.0,81134.3,263888.0,164767.0,77031.9,245904.0,50202.2,15004.0,40227.7,131977.0,84898.3,19803.1,66253.4,129416.0,31743.3,18861.8,33449.0,36118.1,62254.1,123128.0,100267.0,82020.2,13223.7,15119.1,50439.5,115764.0,94845.1,110204.0,28837.8,46841.5,94173.1,32499.7,27620.0,5964.87,48915.3,38753.0,40335.5,31824.6,1839920.0,101263.0,52185.0,57071.0,22668.4,166192.0,145805.0,23986.0,80535.6,134688.0,109374.0,90118.0,45674.8,45606.4,137110.0,214624.0,223678.0,196973.0,127875.0,115521.0,32706.9,76933.6,137189.0,117105.0,170699.0,80538.7,200944.0,206595.0,1962.14,203286.0,139101.0,39554.6,55053.2,21905.4,18348.2,112408.0,199359.0,33690.1,182283.0,88973.4,151466.0,45505.7,119435.0,57354.4,42669.9,10815.1,63596.8,13404.7,135314.0,208950.0,145114.0,99066.2,250705.0,141063.0,65322.7,135076.0,80789.3,47936.1,173614.0,169946.0,45164.0,65840.1,86348.8,62086.0,122596.0,107328.0,95176.6,47601.5,98882.3,41381.3,185312.0,66831.7,92044.3,20539.6,45371.3,132414.0,125962.0,302608.0,138567.0,26674.4,44748.3,35549.1,175999.0,40028.5,240241.0,109890.0,277990.0,14393.5,18177.0,82588.8,98265.6,9185.8,8640.73,169423.0,64917.8,71802.7,252870.0,148180.0,280134.0,7061.04,69781.5,26539.0,139421.0,83523.4,35579.8,300972.0,23550.0,238462.0,85281.7,38967.6,76656.6,14671.1,152364.0,78214.7,172381.0,78117.6,78154.4,148504.0,114865.0,54292.4,289970.0,125367.0,100474.0,121077.0,23511.2,18776.4,290533.0,117693.0,53101.4,138131.0,25130.6,38690.0,95908.5,40237.6,7717.5,418049.0,16105.2,69693.9,117562.0,84008.1,24164.2,11149.7,17581.4,258156.0,239772.0,85802.6,11023.5,100736.0,198484.0,11668.7,250257.0,23814.9,36642.9,76081.2,12898.6,140264.0,29809.3,65708.9,94002.0,20043.1,20492.1,65033.8,10188.0,28434.6,112369.0,34210.7,91029.6,55502.5,221653.0,16363.5,41725.8,4929.5,51341.2,77461.3,6305.21,12863.9,36735.4,102615.0,31761.0,80504.9,26710.4,34958.5,29871.8,24664.0
2335,106743.0,136341.0,244774.0,6690.9,26396.5,581293.0,74014.8,56317.4,17076.1,20261.4,184735.0,43939.3,81945.2,24762.9,48561.6,152262.0,156090.0,31546.7,19852.1,113006.0,74123.9,182695.0,21232.3,18019.8,133467.0,41474.9,45089.7,41042.2,36827.7,230652.0,312210.0,44360.8,66677.8,96101.3,40113.5,16398.4,160365.0,112599.0,32242.9,42207.2,38318.2,75838.2,182902.0,78980.2,105499.0,186979.0,23835.7,60696.1,172840.0,117076.0,118690.0,121960.0,162912.0,82121.3,118086.0,91889.7,171085.0,310604.0,164382.0,101362.0,211312.0,77370.7,35747.6,88312.7,105790.0,62518.2,65192.4,36562.4,73932.6,58333.8,45049.4,34145.3,51128.8,56066.6,147918.0,61617.4,175358.0,32128.3,5014.68,50143.7,47398.3,190191.0,105475.0,29984.0,81154.7,129171.0,25795.2,38381.2,4596.05,21591.8,21003.9,45876.4,35383.5,295703.0,73211.9,124276.0,53353.1,91348.8,78412.9,129086.0,56524.2,127686.0,189045.0,97491.7,333237.0,79649.8,73224.9,136461.0,292808.0,336594.0,226075.0,231163.0,146752.0,43898.0,42876.9,60913.1,93126.4,181935.0,49866.9,262614.0,269330.0,6244.61,270921.0,235211.0,61966.2,47587.7,46017.6,21609.3,199938.0,214671.0,59938.0,109437.0,87050.1,219253.0,45547.8,69655.5,376734.0,33427.9,36380.2,133924.0,12945.5,122816.0,214673.0,118368.0,84652.6,187094.0,177653.0,71923.9,173285.0,108895.0,117950.0,201486.0,323048.0,63884.9,101275.0,90534.9,57608.2,216797.0,84660.1,96731.0,58194.7,132693.0,55882.6,304571.0,77134.3,114386.0,21556.7,24932.2,142479.0,122901.0,630752.0,172598.0,44062.0,38736.9,44957.0,47182.3,11688.5,148056.0,47001.5,247895.0,12785.5,5585.54,19069.6,103543.0,4179.87,7692.63,67505.2,48661.1,113338.0,278623.0,170551.0,392089.0,17020.2,64471.6,41011.8,132362.0,450214.0,28168.4,286480.0,52065.4,185751.0,86253.4,31438.8,53983.8,26531.6,64262.8,65009.3,224098.0,57036.8,111227.0,168256.0,148189.0,79801.0,1171680.0,188398.0,102959.0,179117.0,24695.4,68818.1,229872.0,129314.0,57314.2,108640.0,26406.6,57293.9,162710.0,48969.7,11908.3,258068.0,52827.7,50063.7,145525.0,78340.7,15957.6,13239.1,28235.9,295403.0,114676.0,32344.8,7256.34,58814.2,212103.0,16431.2,77054.7,52145.7,52979.9,72208.1,11791.1,184998.0,45892.9,131098.0,76752.4,29477.9,11112.1,58781.4,4639.46,80344.0,151122.0,38927.7,131618.0,42390.5,68104.7,72746.6,77291.2,3215.11,45937.8,168292.0,15318.8,23302.2,61067.4,106252.0,31197.7,110313.0,42143.6,22113.0,43017.9,48855.7
1281,71842.8,196171.0,239839.0,2737.97,94907.2,728854.0,66266.8,18612.0,11833.9,17974.0,159063.0,38362.6,46279.6,15693.3,38780.1,160352.0,168498.0,22903.6,57342.8,84631.9,69002.9,181109.0,22128.5,58923.6,206318.0,46926.0,43292.5,132617.0,29876.4,118732.0,310510.0,8444.81,60147.9,76530.0,28620.7,23766.3,212983.0,254347.0,53942.0,33930.1,63170.1,95203.1,110173.0,172579.0,201926.0,54987.2,20139.5,91343.1,130556.0,91489.9,126435.0,100992.0,160244.0,45843.2,48621.6,164459.0,65309.7,216824.0,173505.0,60707.6,230046.0,45718.6,12834.8,35008.7,107428.0,88547.4,18181.0,79063.2,129826.0,39981.6,18244.8,35234.6,40768.2,65504.8,107795.0,110244.0,78746.8,12572.8,17075.4,48928.4,150204.0,76909.1,132365.0,22017.1,38372.3,127594.0,36133.1,32418.9,4596.84,25311.0,30214.7,31725.1,29552.7,1004950.0,98099.7,37618.6,48377.8,22238.8,214960.0,110952.0,19218.4,67526.1,103120.0,104755.0,73918.6,40538.1,29989.6,126093.0,249318.0,225790.0,177797.0,121983.0,106799.0,26505.7,68559.0,148519.0,96438.3,165791.0,3026.62,152277.0,179526.0,1551.17,191499.0,131674.0,31494.0,55304.0,15513.8,16790.3,124399.0,190013.0,29260.5,206442.0,92875.7,138424.0,60535.3,109647.0,88940.0,37293.5,10924.1,55752.4,11198.7,122356.0,185339.0,136867.0,85755.5,254167.0,135619.0,67851.0,133578.0,94778.4,45175.7,184192.0,161016.0,45920.4,65535.9,87881.2,52914.0,139284.0,98243.6,80007.5,48422.4,83629.2,29213.5,157251.0,62543.2,76304.3,23523.2,49821.2,160214.0,97806.9,257897.0,129796.0,1666.45,46360.5,43320.2,259491.0,51644.7,203418.0,107664.0,229378.0,10241.7,21621.5,73612.4,87046.8,7591.55,7208.47,181523.0,59941.9,71966.2,209056.0,119649.0,240277.0,6106.54,65958.3,21302.3,142903.0,69187.0,14247.9,302196.0,38733.4,191215.0,84553.2,34988.0,55551.9,12662.4,199380.0,65651.5,160014.0,79732.4,74734.9,130799.0,96682.9,59291.0,239478.0,102367.0,71671.7,106328.0,24933.6,18227.8,223865.0,136208.0,38936.0,120663.0,25483.8,29312.0,82103.4,36346.8,5847.07,415471.0,16858.9,59767.3,84065.1,64916.6,13136.8,9538.09,18460.7,212065.0,295497.0,112428.0,15023.1,140153.0,166917.0,11371.3,157967.0,22069.2,31467.6,73457.5,12667.3,113963.0,32641.5,53047.7,83497.6,13985.9,25127.8,52201.8,6773.91,27431.2,72054.1,22846.5,82258.5,52865.2,220571.0,19983.3,44848.4,7323.12,60875.6,70210.0,5645.64,14684.7,32817.5,98466.7,41614.6,81537.4,23395.3,31237.1,31667.0,25110.7
1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4086,0.4034,0.0,13.4855,0.3857,0.0,0.5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459,0.0,0.0,0.0,0.8596,0.0,0.8072,45.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3169,0.0,0.0,0.0,0.0,0.0,1503.73,0.0,0.0,0.0,0.3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111,0.9058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5546,0.0,0.0,0.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738,0.0,10.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396,0.0,0.0,0.0,0.0,0.0,2.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0491,0.0,0.2883,0.0,0.0,0.6002,0.0,1.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008,0.0,0.0,15240.8,0.0,0.2485,0.0,21.191,0.0,0.0,31.746,0.0,0.0,0.0,0.0,0.3843,0.0,0.0,0.0,0.0,0.0,0.3947,0.5427,0.3861,0.0,0.0,0.0,0.0,5.7848,0.0,0.0,1606540.0,0.9947,0.0,0.0,1.5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6202,0.0
1113,0.0,1.6549,0.8511,0.0,2.142,0.0,0.3658,824.456,2.9739,0.8069,0.3962,0.0,3.4709,1.0432,0.0,0.4074,0.0,1.6728,9.2929,9841.36,0.0,2.0107,0.0,35.2246,0.9229,15.4682,0.3818,0.0,2172.73,0.0,0.0,0.8237,1228.02,0.3696,0.0,0.7987,0.0,2.3256,48.9119,0.9041,3.3435,7.9466,0.0,6.3762,0.0,0.3659,3.8499,0.861,0.0,0.8775,0.9634,2.9488,0.7491,0.8917,17.8139,0.0,0.0,1.5115,0.0,0.2847,1.6104,0.0,0.0,0.0,0.3548,0.5963,0.0,10.114,1.6017,2.0615,0.0,0.3043,0.2967,0.0,1.2412,1.9724,0.0,0.2741,1.3342,0.0,3.1703,0.0,14.5567,0.3808,0.3145,1.2877,5.0401,1.4913,0.0,0.0,280.652,1.0282,11.3715,0.0,1.4773,3.2275,0.0,1.6951,0.3925,0.8723,0.3774,13193.5,0.0,1.5327,0.0,0.427,0.0,0.0,0.2385,0.0,0.5222,0.2766,0.5338,113347.0,12.1995,4.6103,2.9851,0.0,0.0,0.3734,0.0,0.0,0.0,0.0,0.0,0.4968,0.0,0.5066,0.0,0.0,0.0,1.7192,0.0,0.0,0.0,0.6911,0.0,0.0,8.8427,2.8,0.0,0.0,0.625,1.8091,1.741,20.4923,0.0,183.058,0.4165,0.4021,1.6639,0.0,1.6319,66.3403,0.0,1.0278,0.0,0.9062,0.3483,0.0,7.0401,0.0,0.0,920.331,0.0,0.0,0.0,2.1762,1.1779,0.3008,0.0,0.252,0.0,0.0,1.9451,0.0,6.2192,1.8435,6.496,0.0,1.4404,0.6726,1.3936,76.5941,1.2491,10.2671,3.2814,0.3954,7.9376,1.992,0.8551,405.462,0.5759,0.0,2.0991,0.0,0.3487,2.8852,0.4506,4.0357,0.0,1.1043,4.2017,0.0,0.0,3.5453,4.5668,0.7681,3.4311,0.319,38.3726,2.2644,0.0,0.9963,0.0,0.0,1.6347,0.4314,11.7161,0.0,1.6536,63.6109,0.0,1.7467,0.0,0.0,1.1398,3.4785,0.0,0.0,10.0251,0.501,11.396,16.4159,11.3835,10.159,5.6795,5.7648,2.142,0.0,9.3626,4.3573,1.4315,0.0,0.2714,1.5444,0.3412,4.2288,0.0,4.0984,4.0834,0.0,0.0,6.3566,0.6631,0.0,3.305,0.3007,0.0,0.2804,0.0,0.0,0.0,353.311,0.5493,0.0,4187.19,4.0695,0.35,0.3284,0.6768,0.3225,0.7179,0.3914,28107.7,9252.19,1.7114
